Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet
0,DRM47,189.1846,382.1692,0.073288275,9.3,OUT010,2,2,0,1.55601438627,0,0
1,NCC54,242.4196,5543.4508,0.097692448,17.75,OUT035,1,2,1,0.874563390048,2,6
0,FDC45,171.5106,1539.9954,0.135944247,17.0,OUT049,0,1,1,1.02985709894,1,9
2,FDW46,63.6484,65.2484,0.123089128,13.0,OUT019,0,2,0,1.6148105836,1,4
2,FDP40,110.1544,1230.3984,0.034328578,4.555,OUT013,2,0,1,0.921522412598,1,1
2,FDM08,225.5088,1342.2528,0.089688978,10.1,OUT010,2,2,0,1.73508672357,1,0
2,FDV52,119.7466,2003.3922,0.121709653,20.7,OUT049,0,1,1,0.960051339,1,9
0,DRB24,153.0656,4170.5712,0.020618957,8.785,OUT045,1,2,1,1.00109590832,0,7
1,NCC54,239.3196,723.0588,0.163548055,17.75,OUT010,2,2,0,1.46411666761,2,0
0,FDV38,54.9956,109.1912,0.178192864,19.25,OUT019,0,2,0,1.53153719645,1,4
2,FDB36,129.2626,1311.626,0.048625599,5.465,OUT045,1,2,1,1.60266128475,1,7
0,DRH51,89.5856,175.7712,0.170213676,17.6,OUT019,0,2,0,1.79819082731,0,4
0,FDV45,187.4556,7510.224,0.044829295,16.75,OUT027,2,1,3,0.917823685365,1,5
1,NCL29,156.9604,1584.604,0.113387677,9.695,OUT027,2,1,3,0.91749490935,2,5
0,FDU14,249.575,499.35,0.058168807,17.75,OUT010,2,2,0,1.73606766431,1,0
2,FDH17,97.4726,1174.4712,0.016650191,16.2,OUT035,1,2,1,0.92211550426,1,6
2,FDQ15,79.2276,649.8208,0.151044881,20.35,OUT035,1,2,1,1.03652175685,1,6
0,FDZ44,115.4808,820.2656,0.038948125,8.185,OUT017,1,2,1,0.879676621902,1,2
0,FDM32,88.183,719.064,0.020688969,20.5,OUT018,2,1,2,1.12853199296,1,3
1,NCP29,64.3168,703.0848,0.112249781,8.42,OUT035,1,2,1,0.954088753512,2,6
0,FDG53,141.818,838.908,0.046116319,10.0,OUT017,1,2,1,0.93489097608,1,2
0,FDT25,122.4072,2572.6512,0.050957715,7.5,OUT018,2,1,2,0.878292071524,1,3
0,FDM39,177.6002,8417.7094,0.053211728,6.42,OUT027,2,1,3,0.870492880326,1,5
0,FDW35,43.8454,671.1264,0.011111714,10.6,OUT045,1,2,1,0.924160379775,1,7
2,FDD10,177.2344,892.172,0.077029195,20.6,OUT010,2,2,0,1.73521525189,1,0
0,FDH08,230.801,5283.123,0.017344679,7.51,OUT027,2,1,3,0.870492883849,1,5
0,DRG37,153.9972,1246.3776,0.019457372,16.2,OUT018,2,1,2,0.96203669217,0,3
2,FDU01,183.5924,2406.2012,0.012063121,20.25,OUT017,1,2,1,1.34030320965,1,2
1,NCZ17,36.6506,493.3578,0.079755214,12.15,OUT018,2,1,2,1.04161962114,2,3
0,FDU34,125.9046,4482.1656,0.074830794,18.25,OUT027,2,1,3,0.994231710317,1,5
0,FDB16,88.5198,1133.8574,0.044917289,8.21,OUT035,1,2,1,0.998880847352,1,6
2,FDG10,57.7588,57.2588,0.018310142,6.63,OUT010,2,2,0,1.46411665422,1,0
2,FDH46,101.8332,2255.7304,0.041247932,6.935,OUT013,2,0,1,0.928858983237,1,1
2,FDC16,88.254,2510.066,0.0204702,11.5,OUT027,2,1,3,1.13611382728,1,5
2,FDH50,185.8266,1844.266,0.161404914,15.0,OUT035,1,2,1,1.14167971363,1,6
1,NCZ18,255.4698,5073.396,0.186067862,7.825,OUT046,0,2,1,1.02825843507,2,8
0,FDJ32,61.4536,428.7752,0.057792343,10.695,OUT046,0,2,1,1.03690349427,1,8
0,DRI23,162.0578,3209.156,0.1201783215,18.85,OUT035,1,2,1,1.0,0,6
2,DRD01,53.2614,386.8298,0.061270647,12.1,OUT049,0,1,1,0.923723836054,0,9
2,FDY02,261.091,3418.883,0.087823675,8.945,OUT045,1,2,1,0.961043518448,1,7
2,FDG38,86.6224,1704.448,0.05281112,8.975,OUT049,0,1,1,1.03881706168,1,9
1,NCG30,124.4046,1120.5414,0.112495847,20.2,OUT049,0,1,1,0.92372382965,2,9
2,FDO31,80.696,559.272,0.029100745,6.76,OUT018,2,1,2,0.878292058436,1,3
1,NCU42,168.1474,4211.185,0.019546214,9.0,OUT045,1,2,1,1.00109590658,2,7
1,NCG30,123.1046,1120.5414,0.112549008,20.2,OUT045,1,2,1,0.924160344276,2,7
1,NCA30,189.1872,567.2616,0.124753075444,19.0,OUT046,0,2,1,1.0,2,8
2,FDF29,129.431,3505.437,0.019917598,15.1,OUT013,2,0,1,0.92885896869,1,1
0,FDI14,142.7496,3528.74,0.089817198,14.1,OUT049,0,1,1,1.00062303734,1,9
2,FDY57,94.9752,1342.2528,0.121442754,20.2,OUT049,0,1,1,1.00062303727,1,9
2,FDT27,232.9616,3515.424,0.069250192,11.395,OUT027,2,1,3,0.870492876301,1,5
0,FDM46,92.712,3635.268,0.159193194,7.365,OUT027,2,1,3,0.870492881138,1,5
1,NCD30,98.1726,978.726,0.0259127796667,19.7,OUT027,2,1,3,1.0,2,5
2,FDJ15,183.3608,6064.1064,0.023209537,11.35,OUT027,2,1,3,0.917823668676,1,5
1,NCW05,108.8938,3644.5892,0.148372897,20.25,OUT045,1,2,1,0.931517922923,2,7
0,FDT13,187.7214,188.4214,0.0181228013,14.85,OUT010,2,2,0,1.0,1,0
1,NCP06,149.7366,151.1366,0.065689432,20.7,OUT010,2,2,0,1.55601439294,2,0
2,FDP03,122.1388,2352.9372,0.061301149,5.15,OUT045,1,2,1,0.961043520438,1,7
1,NCM30,43.2796,41.2796,0.117825569,19.1,OUT019,0,2,0,1.6148105919,2,4
2,FDK20,124.3072,5022.7952,0.04152307,12.6,OUT013,2,0,1,1.15832839336,1,1
0,FDX01,114.915,2796.36,0.024201905,10.1,OUT049,0,1,1,0.931077923451,1,9
2,FDV57,179.666,6471.576,0.066269294,15.25,OUT017,1,2,1,1.34057417655,1,2
2,FDY34,167.1842,2984.1156,0.01100413,10.5,OUT045,1,2,1,0.924160368988,1,7
0,FDP37,126.9994,385.4982,0.250560049,15.6,OUT019,0,2,0,1.53153720053,1,4
2,FDP22,52.8666,461.3994,0.099113429,14.65,OUT035,1,2,1,1.14063816322,1,6
2,FDS25,108.7228,2542.0244,0.140008554,6.885,OUT046,0,2,1,0.874728790508,1,8
1,NCY18,176.0054,2626.581,0.031278532,7.285,OUT018,2,1,2,0.933419548936,2,3
2,FDO08,165.1526,1480.0734,0.05373063,11.1,OUT013,2,0,1,0.958154840747,1,1
1,NCI43,48.6376,1677.816,0.025842951,19.85,OUT027,2,1,3,0.994231710058,2,5
0,FDH16,89.683,988.713,0.052555346,10.5,OUT046,0,2,1,0.929632602522,1,8
1,NCZ05,104.699,103.199,0.10178199,8.485,OUT019,0,2,0,1.61481058984,2,4
0,DRE49,151.9024,2732.4432,0.021293097,20.75,OUT045,1,2,1,1.17329283661,0,7
2,FDO09,261.091,5522.811,0.124668026,13.5,OUT027,2,1,3,1.02792313346,1,5
2,FDA08,164.6526,2137.8838,0.050043472,11.85,OUT013,2,0,1,1.02671703684,1,1
1,NCD55,41.1454,503.3448,0.024468806,14.0,OUT017,1,2,1,0.934890989885,2,2
1,NCR50,154.634,4287.752,0.01181025,20.2,OUT013,2,0,1,0.998238317824,2,1
1,NCC06,127.0336,3962.8416,0.027028323,19.0,OUT049,0,1,1,0.876088746781,2,9
2,FDC34,154.5972,1869.5664,0.172615327,16.0,OUT013,2,0,1,0.921522408023,1,1
2,FDQ49,155.563,469.389,0.06871772,20.2,OUT019,0,2,0,1.6786733946,1,4
0,FDS60,181.666,1438.128,0.032421521,20.85,OUT013,2,0,1,0.920975213592,1,1
0,FDP10,107.6622,1270.3464,0.127983545,19.0,OUT013,2,0,1,0.874000861941,1,1
2,FDW46,64.3484,2218.4456,0.070288365,13.0,OUT035,1,2,1,0.922115523523,1,6
0,FDG53,141.618,139.818,0.076755106,10.0,OUT010,2,2,0,1.55601438978,1,0
0,FDP57,103.999,1857.582,0.052434201,17.5,OUT035,1,2,1,1.03652175247,1,6
1,NCP43,181.766,179.766,0.053413906,17.75,OUT019,0,2,0,1.61481058208,2,4
0,FDW49,180.2002,5193.9058,0.083019163,19.5,OUT017,1,2,1,0.964144208222,1,2
2,FDA28,124.2362,377.5086,0.080010553,16.1,OUT010,2,2,0,1.60433575267,1,0
1,NCS42,91.2146,2554.0088,0.069403341,8.6,OUT035,1,2,1,0.922115524072,2,6
2,FDP21,188.1872,6239.8776,0.025616191,7.42,OUT027,2,1,3,0.870492877983,1,5
0,DRJ39,220.1482,3066.6748,0.036326064,20.25,OUT046,0,2,1,0.929632610399,0,8
0,FDH12,105.028,2556.672,0.085434195,9.6,OUT017,1,2,1,0.879676616317,1,2
0,FDQ13,83.0908,1593.9252,0.010658153,11.1,OUT049,0,1,1,0.92372385739,1,9
1,NCQ06,254.7014,5100.028,0.041994899,13.0,OUT018,2,1,2,0.926046932565,2,3
0,FDL40,94.741,1641.197,0.011556919,17.7,OUT027,2,1,3,1.14707790699,1,5
1,NCE54,74.3354,1880.885,0.0261653294444,20.7,OUT018,2,1,2,1.0,2,3
2,FDL58,262.3568,790.9704,0.124110349,5.78,OUT010,2,2,0,1.60533416624,1,0
2,FDW38,53.0298,377.5086,0.139244918,5.325,OUT018,2,1,2,1.30700197211,1,3
0,FDD17,238.1906,3327.6684,0.032599801,7.5,OUT013,2,0,1,0.957763350855,1,1
2,FDK25,166.6474,4211.185,0.157075658,11.6,OUT049,0,1,1,0.923723832021,1,9
2,FDR22,109.9544,5257.1568,0.018472714,19.35,OUT027,2,1,3,0.92513083478,1,5
0,FDU35,99.87,1498.05,0.067590211,6.44,OUT045,1,2,1,1.0,1,7
0,FDR35,198.9742,995.371,0.020739698,12.5,OUT045,1,2,1,1.00109588169,1,7
1,NCZ18,253.5698,3805.047,0.186825823,7.825,OUT018,2,1,2,1.03244712077,2,3
0,FDF22,212.3218,427.4436,0.09512291,6.865,OUT010,2,2,0,1.46411666125,1,0
0,FDD17,238.7906,4040.7402,0.03269312,7.5,OUT045,1,2,1,0.960505009252,1,7
0,DRD37,45.206,1211.756,0.013841737,9.8,OUT046,0,2,1,1.03669519512,0,8
2,FDC08,225.472,3169.208,0.103449993,19.0,OUT046,0,2,1,1.03669521159,1,8
2,FDU57,150.8708,2407.5328,0.089554186,8.27,OUT046,0,2,1,0.874728791441,1,8
0,FDZ58,121.8072,2450.144,0.052257982,17.85,OUT049,0,1,1,0.923723830295,1,9
2,FDY01,116.4834,1958.1178,0.170251293,11.8,OUT035,1,2,1,0.998880832932,1,6
2,FDG09,187.1556,4693.89,0.048131556,20.6,OUT018,2,1,2,0.878292062012,1,3
1,NCE54,73.9354,677.1186,0.026899856,20.7,OUT046,0,2,1,1.02807251317,2,8
0,FDB34,87.0198,2442.1544,0.026663778,15.25,OUT045,1,2,1,0.931517914628,1,7
2,FDT24,76.2328,1544.656,0.158725635222,12.35,OUT046,0,2,1,1.0,1,8
2,FDZ08,83.0592,743.0328,0.109900843,12.5,OUT013,2,0,1,1.12301813854,1,1
1,NCI54,108.9912,1965.4416,0.033651278,15.2,OUT049,0,1,1,0.960589576928,2,9
0,FDU34,122.6046,2988.1104,0.075311837,18.25,OUT049,0,1,1,1.00062303906,1,9
0,FDP23,218.9166,2394.8826,0.0371275816,6.71,OUT013,2,0,1,1.0,1,1
1,NCV29,176.7686,888.843,0.039996021,11.8,OUT019,0,2,0,1.67831661558,2,4
2,FDG10,57.2588,801.6232,0.010886324,6.63,OUT027,2,1,3,0.870492881574,1,5
0,FDZ56,167.5474,1010.6844,0.04506213,16.25,OUT019,0,2,0,1.53153720403,1,4
1,NCL41,36.3216,276.9728,0.041729735,12.35,OUT035,1,2,1,0.922115526815,2,6
0,FDM39,178.7002,4477.505,0.053426165,6.42,OUT013,2,0,1,0.874000864163,1,1
1,NCZ54,161.3552,7148.0288,0.083488992,14.65,OUT049,0,1,1,1.02635980865,2,9
0,FDT59,229.4668,4837.7028,0.0165965151,13.65,OUT049,0,1,1,1.0,1,9
2,FDV20,128.3678,1398.8458,0.060045008,20.2,OUT018,2,1,2,0.963005392183,1,3
1,NCE43,172.2448,1874.8928,0.10402738,12.5,OUT017,1,2,1,0.879676614445,2,2
0,FDP15,255.433,9227.988,0.083536071,15.2,OUT027,2,1,3,1.13613447183,1,5
0,FDO16,82.225,2247.075,0.015169739,5.48,OUT018,2,1,2,0.933419541953,1,3
1,NCP41,109.4596,647.1576,0.028382853,16.6,OUT019,0,2,0,1.53153718663,2,4
2,DRD01,56.2614,552.614,0.061299601,12.1,OUT045,1,2,1,0.924160350131,0,7
0,FDM56,107.9912,1419.4856,0.070588621,16.7,OUT017,1,2,1,0.964377090132,1,2
2,FDS22,45.9428,307.5996,0.023201357,16.85,OUT045,1,2,1,1.00154508895,1,7
0,FDX20,227.072,4074.696,0.042626422,7.365,OUT049,0,1,1,0.923723827961,1,9
0,FDE34,183.6634,2362.9242,0.108501676,9.195,OUT017,1,2,1,1.03876776114,1,2
0,FDV50,122.373,985.384,0.122571209,14.3,OUT046,0,2,1,1.12395346449,1,8
1,NCU17,101.2674,2241.0828,0.093408695,5.32,OUT017,1,2,1,1.03330866099,2,2
1,NCP53,235.6906,5704.5744,0.032731074,14.75,OUT027,2,1,3,0.994231720175,2,5
2,FDW09,80.2302,79.2302,0.043386131,13.65,OUT010,2,2,0,1.55601438206,1,0
2,FDW55,248.6092,3237.1196,0.021969896,12.6,OUT046,0,2,1,1.1722780731,1,8
1,NCE31,33.6216,934.7832,0.183948465,7.67,OUT027,2,1,3,0.870492877739,2,5
2,FDO49,49.7008,961.4152,0.033052168,10.6,OUT046,0,2,1,1.02783233699,1,8
0,FDH34,184.6582,185.7582,0.054443762,8.63,OUT019,0,2,0,1.61481058105,1,4
2,FDJ38,188.553,3795.06,0.040172077,8.6,OUT013,2,0,1,1.02617183599,1,1
0,FDG32,224.0772,1556.6404,0.175995526,19.85,OUT046,0,2,1,0.922289915934,1,8
0,DRQ35,125.5388,2848.2924,0.042530668,9.3,OUT017,1,2,1,0.92750675554,0,2
2,FDK25,167.8474,336.8948,0.274592283,11.6,OUT019,0,2,0,1.61481058953,1,4
0,FDD58,99.67,1897.53,0.059594017,7.76,OUT018,2,1,2,0.878292062842,1,3
0,FDB15,265.2568,4218.5088,0.136784873,10.895,OUT035,1,2,1,0.92945682337,1,6
0,DRF60,238.1564,5243.8408,0.04558210075,10.8,OUT018,2,1,2,1.0,0,3
2,FDH04,91.0488,271.6464,0.019912606,6.115,OUT019,0,2,0,1.53153718429,1,4
2,FDM04,52.8666,1384.1982,0.04719387,9.195,OUT049,0,1,1,1.12570090841,1,9
0,FDO58,166.0526,3124.5994,0.039638705,19.6,OUT049,0,1,1,0.923723844279,1,9
0,FDQ24,253.3724,6795.1548,0.074083388,15.7,OUT017,1,2,1,1.03359032449,1,2
0,DRP35,127.4336,894.8352,0.091051579,18.85,OUT045,1,2,1,0.924160349078,0,7
0,DRI47,144.5128,3307.6944,0.02090277,14.7,OUT013,2,0,1,0.874000870289,0,1
0,FDF35,108.5938,1393.5194,0.153861181,15.0,OUT013,2,0,1,0.998238350075,1,1
2,FDP31,65.0168,639.168,0.161504957,21.1,OUT046,0,2,1,0.999069746151,1,8
0,FDQ52,248.3434,6208.585,0.119871307,17.0,OUT018,2,1,2,0.933419530096,1,3
2,FDM12,188.6214,565.2642,0.069903773,16.7,OUT035,1,2,1,0.874563386067,1,6
1,NCS42,92.5146,2006.7212,0.069416467,8.6,OUT046,0,2,1,0.922289920408,2,8
2,FDO31,79.296,1118.544,0.02914662,6.76,OUT017,1,2,1,0.87967661571,1,2
2,FDU19,173.9422,3103.9596,0.046771477,8.77,OUT046,0,2,1,1.14150672158,1,8
1,NCE19,53.4956,2129.2284,0.092564193,8.97,OUT027,2,1,3,0.870492879905,2,5
2,FDR16,213.2218,7266.5412,0.104998144,5.845,OUT035,1,2,1,1.03272979819,1,6
2,FDF56,181.9976,5432.928,0.119704498,16.7,OUT045,1,2,1,0.876502765644,1,7
0,DRJ59,38.8164,77.2328,0.03242518,11.65,OUT010,2,2,0,1.73428564228,0,0
0,FDH16,88.283,2157.192,0.052300844,10.5,OUT027,2,1,3,0.925130808231,1,5
0,FDI28,78.3302,1267.6832,0.026362624,14.3,OUT049,0,1,1,0.931077930117,1,9
0,FDC58,45.7428,615.1992,0.031510547375,10.195,OUT027,2,1,3,1.0,1,5
0,FDU13,148.0418,1471.418,0.187558629,8.355,OUT046,0,2,1,0.958501944215,1,8
0,FDX58,183.095,1830.95,0.04376368,13.15,OUT046,0,2,1,0.929632602108,1,8
2,FDU16,82.5908,922.7988,0.051030204,19.25,OUT045,1,2,1,1.0,1,7
2,FDX35,228.2036,2504.7396,0.080072603,5.035,OUT045,1,2,1,0.960522424971,1,7
2,FDL21,41.048,798.96,0.007146415,15.85,OUT046,0,2,1,0.922289934402,1,8
0,DRM37,197.3768,3350.3056,0.096317593,15.35,OUT013,2,0,1,0.957923462272,0,1
0,FDR35,197.2742,3782.4098,0.020729902,12.5,OUT049,0,1,1,1.00062303318,1,9
2,FDW32,87.5882,171.7764,0.15783357,18.35,OUT010,2,2,0,1.46411667423,1,0
2,FDY34,167.0842,6465.5838,0.010928678,10.5,OUT027,2,1,3,0.917823680112,1,5
0,FDQ44,120.1756,2059.9852,0.036110222,20.5,OUT013,2,0,1,0.998238348902,1,1
0,DRD24,143.1154,2552.6772,0.030842963,13.85,OUT049,0,1,1,0.876088765569,0,9
0,DRE12,111.186,1245.046,0.061980949875,4.59,OUT045,1,2,1,1.0,0,7
1,NCX29,147.1102,2916.204,0.089078338,10.0,OUT013,2,0,1,0.874000865204,2,1
0,FDS07,113.6518,1593.9252,0.100164204,12.35,OUT018,2,1,2,1.14626191873,1,3
2,FDI27,43.8744,1222.4088,0.045763623,8.71,OUT027,2,1,3,1.03237009312,1,5
2,FDL02,107.4622,1587.933,0.10399676,20.0,OUT013,2,0,1,0.921522408118,1,1
2,FDN58,232.6984,1390.1904,0.057104066,13.8,OUT018,2,1,2,1.0031395307,1,3
0,DRK12,33.39,732.38,0.041971264,9.5,OUT045,1,2,1,1.12623288197,0,7
2,FDC60,88.3514,2833.6448,0.114472403,5.425,OUT046,0,2,1,0.874728793727,1,8
0,FDV45,187.9556,2440.8228,0.045117476,16.75,OUT049,0,1,1,0.923723830515,1,9
2,FDB23,223.8062,5642.655,0.0058289598,19.2,OUT045,1,2,1,1.0,1,7
1,NCA29,171.3106,3593.3226,0.02727641,10.5,OUT046,0,2,1,0.958764791508,2,8
2,FDO20,252.0382,4037.4112,0.152747503,12.85,OUT018,2,1,2,1.04094093964,1,3
1,NCH55,127.502,379.506,0.060706749,16.35,OUT019,0,2,0,1.67925754972,2,4
0,FDO32,45.706,838.908,0.120788077,6.36,OUT045,1,2,1,0.931517925312,1,7
2,FDS59,111.857,109.857,0.076851759,14.8,OUT019,0,2,0,1.53153720342,1,4
2,FDR59,263.2594,2878.2534,0.063810405,14.5,OUT013,2,0,1,0.928858982127,1,1
0,FDS55,150.0734,4454.202,0.081328781,7.02,OUT045,1,2,1,0.960897644927,1,7
0,FDT21,247.1092,4233.1564,0.020387989,7.42,OUT035,1,2,1,1.02683229537,1,6
1,NCR38,253.5724,5033.448,0.113518466,17.25,OUT046,0,2,1,0.922289915796,2,8
0,FDJ22,190.6504,1342.2528,0.052917345,18.75,OUT045,1,2,1,0.924160351123,1,7
2,FDB57,220.5772,2446.1492,0.018911474,20.25,OUT017,1,2,1,0.927506759757,1,2
2,FDR52,192.3846,1910.846,0.075981306,12.65,OUT013,2,0,1,0.87400086081,1,1
1,NCO41,96.7384,2167.8448,0.018848862,12.5,OUT046,0,2,1,0.929632597538,2,8
0,FDG47,261.4252,262.3252,0.116527666,12.8,OUT010,2,2,0,1.46411666839,1,0
0,FDB44,212.4586,2743.7618,0.0163475365556,6.655,OUT017,1,2,1,1.0,1,2
0,FDY14,263.0226,4229.1616,0.070040195,10.3,OUT046,0,2,1,0.874728796737,1,8
1,NCN55,239.2538,3605.307,0.059827007,14.6,OUT017,1,2,1,1.04255917903,2,2
2,FDV48,77.4644,1414.1592,0.051827123,9.195,OUT018,2,1,2,1.04118416777,1,3
0,FDA21,185.2924,3146.5708,0.03595391,13.65,OUT035,1,2,1,1.1423485183,1,6
0,FDZ27,51.235,848.895,0.017182935,7.935,OUT049,0,1,1,1.12570089608,1,9
0,FDW58,104.1622,1693.7952,0.007546808,20.75,OUT013,2,0,1,1.02673926972,1,1
2,FDH45,41.6796,784.3124,0.105831117,15.1,OUT049,0,1,1,0.923723830886,1,9
0,FDH38,115.2808,117.1808,0.018275994,6.425,OUT019,0,2,0,1.61481061935,1,4
0,FDL43,76.367,765.67,0.027064381,10.1,OUT046,0,2,1,0.922289910741,1,8
2,FDD38,100.3674,1833.6132,0.0085496723,16.75,OUT027,2,1,3,1.0,1,5
0,FDV02,173.0106,3593.3226,0.06063976,16.75,OUT049,0,1,1,1.00062303428,1,9
1,NCF31,152.8024,1214.4192,0.051847425,9.13,OUT046,0,2,1,0.922289921184,2,8
1,NCN05,182.195,2380.235,0.014518575,8.235,OUT018,2,1,2,1.00313955806,2,3
2,FDZ16,194.1478,5812.434,0.159722816,16.85,OUT013,2,0,1,0.958154843322,1,1
1,NCT18,181.5976,4165.2448,0.05911748,14.6,OUT027,2,1,3,0.870492878307,2,5
1,NCP50,79.4618,1772.3596,0.020555958,17.35,OUT035,1,2,1,1.02787810304,2,6
0,FDW13,50.5324,207.7296,0.171383506,8.5,OUT019,0,2,0,1.53153719949,1,4
1,NCS53,159.9604,2218.4456,0.090286009,14.5,OUT017,1,2,1,0.927506760115,2,2
0,DRG03,153.0998,4921.5936,0.061986574,14.5,OUT046,0,2,1,0.929632599309,0,8
0,DRE60,227.872,1584.604,0.160235723,9.395,OUT017,1,2,1,0.927506766381,0,2
0,FDK21,248.3408,751.0224,0.010032624,7.905,OUT045,1,2,1,0.931517924477,1,7
0,FDF52,183.3292,364.8584,0.116928924,9.3,OUT019,0,2,0,1.67925755929,1,4
1,NCN43,121.373,246.346,0.011835436,12.15,OUT019,0,2,0,1.67834704491,2,4
0,FDW13,52.5324,1194.4452,0.097884718,8.5,OUT046,0,2,1,0.874728790288,1,8
2,FDW14,87.7198,1831.6158,0.038204311,8.3,OUT035,1,2,1,1.12374092713,1,6
0,FDG24,84.525,416.125,0.014631149,7.975,OUT046,0,2,1,0.9990697619,1,8
2,FDR19,145.4102,3499.4448,0.160044589,13.5,OUT045,1,2,1,0.876502766744,1,7
1,NCG06,256.1646,5926.2858,0.02930277,16.35,OUT027,2,1,3,0.994231698291,2,5
2,FDK10,181.366,1977.426,0.040351229,5.785,OUT035,1,2,1,0.998880848129,1,6
0,DRK12,32.09,432.77,0.042123243,9.5,OUT017,1,2,1,1.13031099949,0,2
0,FDY55,258.0988,8994.958,0.081485126,16.75,OUT045,1,2,1,1.49996923735,1,7
2,FDV04,158.4288,2985.4472,0.149288779,7.825,OUT027,2,1,3,0.925130818765,1,5
2,FDE23,46.006,326.242,0.0453933917778,17.6,OUT046,0,2,1,1.0,1,8
2,FDI08,250.2092,2988.1104,0.066567121,18.2,OUT018,2,1,2,1.00313953532,1,3
0,DRA12,143.0154,283.6308,0.068535039,11.6,OUT010,2,2,0,1.96163048003,0,0
0,FDF22,212.0218,2350.9398,0.057062186,6.865,OUT018,2,1,2,0.878292067073,1,3
0,FDQ57,145.976,3515.424,0.027991093,7.275,OUT049,0,1,1,1.16257145392,1,9
0,FDP07,197.511,392.822,0.089901774,18.2,OUT046,0,2,1,1.12395346401,1,8
0,DRE37,189.1872,1890.872,0.0916914607778,13.5,OUT035,1,2,1,1.0,0,6
0,DRF25,36.119,1098.57,0.038892859,9.0,OUT013,2,0,1,0.921522413716,0,1
0,DRF03,38.8138,731.0484,0.045270426,19.1,OUT013,2,0,1,0.928858978851,0,1
2,FDN51,260.2936,4175.8976,0.020942867,17.85,OUT035,1,2,1,0.998880848564,1,6
2,FDD21,114.2176,2175.8344,0.030693756,10.3,OUT018,2,1,2,1.33817939288,1,3
1,NCY42,145.147,3006.087,0.015162573,6.38,OUT046,0,2,1,0.922289935754,2,8
2,FDH28,37.0506,986.7156,0.1148388826,15.85,OUT027,2,1,3,1.0,1,5
1,NCZ29,126.3362,503.3448,0.119461188,15.0,OUT010,2,2,0,1.55601439148,2,0
0,FDN60,159.2604,2852.2872,0.095158081,15.1,OUT046,0,2,1,0.92228991327,1,8
1,NCW06,191.6162,1731.7458,0.050545502,16.2,OUT018,2,1,2,1.04091826795,2,3
1,NCS30,129.3652,4391.6168,0.093405156,5.945,OUT018,2,1,2,1.04161962182,2,3
2,FDW26,224.2772,667.1316,0.179191782,11.8,OUT010,2,2,0,1.46411666875,1,0
2,FDQ01,256.1014,3060.0168,0.160951491,19.7,OUT049,0,1,1,1.00062303905,1,9
0,FDH27,145.0128,143.8128,0.102157958,7.075,OUT019,0,2,0,1.53153719548,1,4
1,NCX41,211.9244,2117.244,0.017791458,19.0,OUT018,2,1,2,1.02894102186,2,3
0,FDH58,115.9834,2073.3012,0.036997104,12.3,OUT049,0,1,1,1.16778676179,1,9
0,DRB25,107.0938,214.3876,0.116261335,12.3,OUT010,2,2,0,1.4641166705,0,0
0,FDG45,210.4902,5309.755,0.12829573,8.1,OUT045,1,2,1,1.35092443371,1,7
0,FDP11,216.6166,4136.6154,0.069100548,15.85,OUT046,0,2,1,0.874728797456,1,8
2,FDV19,161.2578,4171.9028,0.035257037,14.85,OUT046,0,2,1,0.874728797948,1,8
2,FDT32,186.5214,2261.0568,0.065633934,19.0,OUT046,0,2,1,0.874728792687,1,8
1,NCU53,166.2842,1989.4104,0.042743728,5.485,OUT035,1,2,1,1.03594388324,2,6
1,NCA30,188.8872,3592.6568,0.129309277,19.0,OUT035,1,2,1,1.03652175739,2,6
2,FDH20,98.441,868.869,0.0240498018889,16.1,OUT017,1,2,1,1.0,1,2
0,DRD25,114.286,2376.906,0.0823845542,6.135,OUT046,0,2,1,1.0,0,8
2,FDK25,168.0474,4379.6324,0.156802171,11.6,OUT035,1,2,1,0.922115521332,1,6
0,FDF02,101.399,1031.99,0.103634038,16.2,OUT049,0,1,1,0.922871183136,1,9
0,FDC04,242.3854,2416.854,0.045055587,15.6,OUT049,0,1,1,0.923723838593,1,9
0,FDH21,159.4604,316.9208,0.031199028,10.395,OUT013,2,0,1,0.87400086368,1,1
0,DRG03,154.2998,1691.7978,0.062239081,14.5,OUT018,2,1,2,0.933419528052,0,3
1,NCY06,132.2968,1696.4584,0.06153089,15.25,OUT017,1,2,1,0.934890980504,2,2
2,FDM08,222.9088,5145.3024,0.053692878,10.1,OUT045,1,2,1,1.03872071959,1,7
1,NCD31,166.0526,3617.9572,0.01545846,12.1,OUT049,0,1,1,0.93107791759,2,9
2,FDU09,54.1956,3002.758,0.06627464,7.71,OUT027,2,1,3,0.917064388715,1,5
2,FDB49,98.5384,1872.2296,0.030274175,8.3,OUT018,2,1,2,0.958156486855,1,3
0,FDQ58,154.034,612.536,0.015332872,7.315,OUT045,1,2,1,1.28691750985,1,7
2,FDJ58,172.6764,2920.1988,0.10589167,15.6,OUT017,1,2,1,0.879676614211,1,2
1,NCN30,96.641,1544.656,0.016910914,16.35,OUT027,2,1,3,0.925130824415,2,5
2,FDA52,175.537,3528.74,0.128621941,16.2,OUT049,0,1,1,0.960443777589,1,9
