Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDA37,2991.70395263,OUT027
FDH46,1576.44013058,OUT018
FDS25,1693.84438334,OUT035
FDH04,2671.60082292,OUT027
FDX52,3062.68690269,OUT046
NCD42,650.878424482,OUT017
FDW47,2018.86280356,OUT017
FDL25,2764.76540865,OUT027
NCJ06,270.596966413,OUT010
FDY09,2851.98521375,OUT013
FDS40,682.453165921,OUT046
FDH41,3687.63985979,OUT017
FDG38,1456.83879832,OUT035
FDU03,4779.93382976,OUT027
FDV20,2029.11730274,OUT046
DRB13,3062.68690269,OUT045
NCQ30,2016.03367482,OUT013
NCH06,3870.46509231,OUT013
FDU50,1839.98761638,OUT018
NCO42,363.795896064,OUT019
FDW09,1394.65886197,OUT018
FDH04,1491.56836012,OUT013
FDC21,1580.57099064,OUT045
FDL21,685.918229689,OUT049
FDM46,225.568820513,OUT010
FDT22,131.217278273,OUT019
FDB28,3075.68143507,OUT035
FDI12,1520.79380693,OUT018
FDA28,2021.21602276,OUT045
FDF59,2029.11730274,OUT013
FDM45,2991.70395263,OUT027
FDQ56,1389.86933089,OUT017
FDR46,2465.68488691,OUT049
FDT01,3680.24497831,OUT013
FDD16,1454.44721029,OUT027
NCU30,385.752922759,OUT010
FDM40,357.667195154,OUT010
FDI56,1519.96047896,OUT035
NCS30,2029.11730274,OUT013
FDU08,1548.28347327,OUT017
FDX51,5731.79904755,OUT027
FDA43,3062.68690269,OUT045
FDX59,130.91771891,OUT010
FDC37,1584.44599346,OUT018
FDP58,3726.28925563,OUT013
NCY42,2053.46213133,OUT035
FDF21,3059.96129984,OUT018
FDU10,949.53744719,OUT027
DRL47,2021.21602276,OUT018
FDA58,3651.01208772,OUT018
FDJ22,3062.68690269,OUT049
FDK50,2548.63961573,OUT046
FDO38,1344.09847723,OUT035
DRF60,3909.53631079,OUT035
NCZ42,571.268165027,OUT019
FDD35,1963.36586185,OUT049
FDL25,1519.96047896,OUT045
FDJ16,918.768841631,OUT013
DRK59,3874.67148242,OUT049
FDI50,3847.56330564,OUT046
NCB19,1467.20229278,OUT045
DRI37,1020.93598384,OUT035
FDA14,4025.75220096,OUT027
FDC08,3623.91294068,OUT018
FDS45,1580.57099064,OUT046
FDI21,1115.49744205,OUT049
DRJ47,2851.98521375,OUT035
DRE37,5113.60578467,OUT027
FDT55,2545.65358149,OUT018
NCG42,3008.78802092,OUT027
FDA31,2849.92793801,OUT049
NCW42,3776.13933929,OUT046
FDF50,3062.68690269,OUT017
FDK56,3062.68690269,OUT049
FDX10,682.453165921,OUT035
NCK07,4266.27593248,OUT027
FDZ49,3785.24484219,OUT017
FDR33,1595.02036107,OUT013
FDO44,1693.84438334,OUT018
FDA20,3062.68690269,OUT046
NCL30,2029.11730274,OUT045
FDI05,146.938321634,OUT019
FDQ12,3609.8513315,OUT018
FDH47,1533.78989619,OUT017
FDH34,3059.96129984,OUT018
FDF29,2036.49678893,OUT046
FDG40,650.878424482,OUT018
NCE18,4040.47820262,OUT017
FDP21,498.899983113,OUT010
FDY50,1472.33306791,OUT013
FDB36,2033.79439196,OUT049
NCZ29,2029.11730274,OUT049
FDU20,1966.46743018,OUT018
FDO56,1932.57386317,OUT013
FDW31,3062.68690269,OUT049
DRH59,1122.92594777,OUT013
NCB30,3062.68690269,OUT017
FDK43,2995.95332943,OUT027
FDW43,3834.58664903,OUT045
NCL19,2053.46213133,OUT017
FDJ27,1562.69027635,OUT046
FDC45,2763.7439195,OUT046
FDY40,777.480829482,OUT035
NCM41,1519.96047896,OUT035
NCK18,389.185163767,OUT019
FDP37,2033.79439196,OUT049
FDA27,5865.37538751,OUT027
NCX30,3899.5575093,OUT035
FDR09,4017.43253206,OUT017
FDG08,4405.67861685,OUT027
NCU30,2563.6855231,OUT013
FDB16,1460.27528131,OUT017
FDM16,1098.20286596,OUT017
FDC48,1363.10485338,OUT013
NCF18,3062.68690269,OUT046
FDU46,1504.46351358,OUT018
FDH41,3467.22194251,OUT018
NCN42,363.472698755,OUT010
FDU49,1479.05244293,OUT046
FDB20,1954.91775305,OUT027
FDG50,216.944858928,OUT019
FDW20,2018.86280356,OUT045
NCO55,1599.87238697,OUT049
FDX48,2484.2595918,OUT046
FDU48,2036.49678893,OUT046
FDR48,365.427696718,OUT019
FDK27,2018.86280356,OUT013
FDT35,2594.32830711,OUT013
FDN12,1635.2675628,OUT049
NCE31,130.91771891,OUT019
FDL21,655.130215717,OUT017
FDV56,1580.57099064,OUT017
FDR16,3700.14059896,OUT017
NCP41,1597.56183119,OUT049
FDJ27,1569.97078261,OUT013
FDA07,2018.86280356,OUT017
FDK55,1493.88782339,OUT049
FDM33,3769.60053407,OUT049
FDY46,3062.68690269,OUT046
FDD36,1932.57386317,OUT046
FDB12,2862.14985319,OUT027
FDF28,281.159065219,OUT019
NCE07,299.379862806,OUT019
FDW50,4284.8027791,OUT027
NCW18,3899.90317569,OUT017
NCJ17,201.588476018,OUT019
DRZ24,272.56983887,OUT010
FDS07,1921.09980118,OUT035
NCW05,250.89385102,OUT010
FDZ22,1456.69097301,OUT018
FDK02,1932.57386317,OUT046
FDZ45,5730.96758459,OUT027
FDL25,1501.11690907,OUT046
FDS08,2851.98521375,OUT045
NCZ42,5865.37538751,OUT027
FDX57,1535.63062563,OUT035
FDF21,3062.68690269,OUT046
FDJ56,1545.78178736,OUT018
FDX10,650.878424482,OUT013
DRG48,2461.19859771,OUT035
DRN37,2687.80821543,OUT046
NCY41,650.878424482,OUT018
FDN28,1580.57099064,OUT045
FDE34,3020.07930015,OUT045
FDR10,2556.96531209,OUT045
FDC32,1516.20568349,OUT017
DRG13,2563.6855231,OUT046
FDP59,1580.57099064,OUT049
NCT53,389.805282045,OUT010
FDL57,5866.20685047,OUT027
FDN32,472.443632595,OUT010
FDK09,3597.31629165,OUT018
FDA52,425.417606709,OUT010
FDC57,3062.68690269,OUT049
FDI09,3897.13709726,OUT035
NCB07,3062.68690269,OUT046
FDP26,1580.57099064,OUT035
FDP40,2921.81061744,OUT027
FDL15,2470.68275157,OUT013
FDV07,1718.73847102,OUT046
FDS03,1047.94414968,OUT017
FDE50,3062.68690269,OUT049
FDQ15,1307.74805188,OUT017
FDQ33,363.081298478,OUT010
FDT22,918.768841631,OUT013
DRO35,1927.63914736,OUT035
FDJ41,4051.72730559,OUT049
FDQ27,1580.57099064,OUT035
FDC26,1798.28789679,OUT017
NCF43,3020.60833802,OUT027
NCR50,2478.70319756,OUT035
FDE39,2006.5833476,OUT018
FDN49,950.430374291,OUT027
DRG11,1580.57099064,OUT035
NCA18,1927.63914736,OUT049
FDM36,2849.2596109,OUT018
FDW32,1437.07238518,OUT017
NCQ18,236.79588293,OUT010
FDX14,1674.43142084,OUT027
FDD46,2472.57457342,OUT017
FDI34,571.811374416,OUT019
NCJ17,1458.98146323,OUT035
FDB52,4020.25038935,OUT035
FDV55,2438.17085507,OUT018
FDC57,3062.68690269,OUT046
FDB29,1921.09980118,OUT046
NCO43,1560.02748031,OUT035
FDG44,902.652737638,OUT045
FDJ34,2021.21602276,OUT045
FDH40,1416.53755122,OUT049
NCD07,2921.81061744,OUT027
FDB41,723.571161578,OUT017
FDH47,1546.36170939,OUT018
DRK37,3062.68690269,OUT035
FDM25,423.700920759,OUT019
NCX06,3062.68690269,OUT045
NCS05,2036.49678893,OUT017
FDS39,2053.46213133,OUT045
FDC47,5866.20685047,OUT027
FDG20,2881.19110274,OUT013
DRL23,1580.57099064,OUT017
FDY33,2548.63961573,OUT013
NCH18,3874.93893589,OUT045
FDX47,2492.49786058,OUT035
NCB06,2548.63961573,OUT045
FDP36,762.390746878,OUT049
FDW44,2849.2596109,OUT018
NCU41,3059.96129984,OUT018
NCS17,1535.63062563,OUT046
FDD46,2495.51215299,OUT035
FDE45,2881.19110274,OUT017
FDI09,3910.32560332,OUT017
NCJ54,571.987106844,OUT010
NCA29,2849.2596109,OUT018
NCN41,2991.70395263,OUT027
FDY34,2563.6855231,OUT035
NCG55,1921.09980118,OUT035
DRM49,696.537421351,OUT046
NCB42,1921.09980118,OUT049
FDE58,1927.63914736,OUT045
DRJ25,734.011568184,OUT013
FDS47,199.565688681,OUT010
FDY21,3067.89554227,OUT049
NCI54,1718.73847102,OUT013
FDO24,2545.65358149,OUT017
FDY43,2748.88916472,OUT035
FDF35,1584.44599346,OUT018
NCP29,133.884729006,OUT019
FDN28,2862.14985319,OUT027
FDJ50,791.038351378,OUT018
FDQ14,4039.57502648,OUT027
FDC37,1585.57661598,OUT035
FDN08,1963.36586185,OUT046
FDD04,2053.46213133,OUT035
FDW34,3678.23221653,OUT018
FDP04,1047.94414968,OUT017
NCG07,3062.68690269,OUT017
NCN14,3059.96129984,OUT018
FDJ16,963.645744133,OUT045
NCM42,1595.02036107,OUT045
NCF19,762.390746878,OUT046
FDY21,3059.96129984,OUT018
FDY19,1921.09980118,OUT035
FDV09,2468.17388851,OUT045
FDA28,2021.21602276,OUT013
FDC38,2039.08893495,OUT018
FDL28,3859.95909782,OUT045
NCH43,3696.16977468,OUT049
NCN53,682.453165921,OUT045
NCW05,1585.57661598,OUT017
NCO30,3059.96129984,OUT018
FDT04,130.91771891,OUT019
FDB27,3059.96129984,OUT018
NCK07,2616.42027403,OUT013
NCA53,729.68869198,OUT013
FDB33,2548.63961573,OUT018
FDU37,1303.56135616,OUT017
FDR13,1921.09980118,OUT035
FDE45,2881.19110274,OUT049
FDV37,3062.68690269,OUT017
FDX44,229.50148958,OUT019
NCL06,4070.28729113,OUT017
FDJ28,3062.68690269,OUT045
FDX55,3717.00664708,OUT049
NCK17,654.343488251,OUT018
FDH52,1059.6867644,OUT035
FDN13,2862.14985319,OUT027
FDK44,2847.20233515,OUT018
FDU16,1415.38708384,OUT046
FDZ07,963.399959261,OUT017
NCN06,4284.8027791,OUT027
FDH02,223.877779576,OUT010
NCW18,3871.28620153,OUT045
FDH57,2033.79439196,OUT013
FDV35,2486.95042653,OUT045
NCU29,2458.14832034,OUT013
NCP02,963.645744133,OUT046
FDN44,2548.63961573,OUT013
FDX03,662.229616034,OUT018
FDR11,386.03390871,OUT010
FDA36,3062.68690269,OUT046
FDP58,5865.37538751,OUT027
FDH31,1535.63062563,OUT045
FDH34,3062.68690269,OUT035
FDS13,4055.20519216,OUT035
FDT01,3463.32408944,OUT018
FDY09,2851.98521375,OUT049
FDV33,5865.37538751,OUT027
NCW29,274.884468895,OUT010
NCN17,1567.49977568,OUT045
FDX01,1932.57386317,OUT046
FDL03,3062.68690269,OUT049
DRL59,960.027918636,OUT049
DRM11,5865.37538751,OUT027
FDA43,3062.68690269,OUT049
FDZ56,391.538277254,OUT010
FDI44,1387.26931386,OUT018
FDB50,1308.54385034,OUT013
FDU15,130.91771891,OUT019
NCJ19,130.91771891,OUT019
FDD48,1921.09980118,OUT013
NCW42,3776.13933929,OUT035
FDL24,2851.98521375,OUT017
NCB30,3062.68690269,OUT013
FDK25,2748.88916472,OUT013
FDW28,3062.68690269,OUT049
FDD47,2849.92793801,OUT017
FDK16,234.337114738,OUT019
FDW37,1519.96047896,OUT046
FDA48,3771.68862998,OUT035
FDA14,2465.68488691,OUT017
FDV15,1572.56512776,OUT013
FDN22,4018.18264075,OUT049
NCD55,686.704957156,OUT045
FDY43,2706.26952624,OUT013
NCU05,1310.95090427,OUT017
FDF10,2465.68488691,OUT035
FDR39,3059.96129984,OUT018
FDG40,650.878424482,OUT013
FDZ28,283.65276312,OUT019
FDE02,1531.23103725,OUT045
FDU60,2748.88916472,OUT049
FDM21,4008.79749771,OUT013
FDV52,278.115051249,OUT019
NCW06,3062.68690269,OUT013
FDX36,3786.96461521,OUT035
FDT35,4292.00475532,OUT027
NCL19,278.00053525,OUT010
NCD31,2563.6855231,OUT046
FDE53,258.553470036,OUT019
FDW58,248.16171349,OUT019
DRF48,3062.68690269,OUT046
FDW57,2851.98521375,OUT035
DRH13,1580.57099064,OUT017
FDT33,2706.26952624,OUT013
DRK47,5866.20685047,OUT027
FDY22,310.611536974,OUT010
FDC35,561.581084499,OUT019
FDO03,3830.18608603,OUT013
FDF24,1382.16716152,OUT045
FDF56,2960.97681699,OUT018
FDD28,918.768841631,OUT013
FDG53,3020.60833802,OUT027
FDO27,237.306893292,OUT019
NCF54,2847.20233515,OUT018
FDC20,1201.73165644,OUT027
FDU10,685.025302589,OUT046
DRA24,2556.96531209,OUT018
FDA02,364.033912144,OUT010
FDG10,916.222848715,OUT017
FDW39,425.498243144,OUT010
FDP04,140.537397033,OUT019
NCM55,3062.68690269,OUT013
FDG47,4048.70654294,OUT045
NCU41,3062.68690269,OUT017
NCK31,774.415294618,OUT017
FDZ46,1599.87238697,OUT045
FDU13,4032.26241266,OUT027
NCF19,762.390746878,OUT045
NCJ43,2851.98521375,OUT013
NCJ05,2478.70319756,OUT045
FDS04,3020.60833802,OUT027
FDX28,239.044445378,OUT010
FDB41,1015.31812161,OUT027
FDG53,2053.46213133,OUT046
FDL15,368.742915945,OUT010
FDQ08,1043.53276595,OUT049
DRN36,1533.78989619,OUT013
FDI46,4010.66825586,OUT013
FDG16,5866.20685047,OUT027
FDV32,1029.04817544,OUT013
FDF44,277.584592026,OUT010
FDK04,953.777305996,OUT018
NCA41,3062.68690269,OUT013
FDD51,656.842103482,OUT017
NCZ53,3062.68690269,OUT045
FDP01,4039.57502648,OUT027
FDY25,3018.31622829,OUT049
FDB17,2946.6763346,OUT018
NCV54,1985.54073834,OUT018
FDJ32,1044.50343666,OUT017
FDA37,2021.21602276,OUT049
FDG35,2851.98521375,OUT035
NCM05,3829.94747922,OUT018
FDG45,3675.29787621,OUT046
FDH28,654.343488251,OUT013
NCE18,4004.58344618,OUT049
FDH38,1932.57386317,OUT045
FDR56,3075.68143507,OUT013
FDH17,2823.06447212,OUT027
FDD39,3707.51914988,OUT049
FDB41,760.961529884,OUT049
NCR53,3792.65124994,OUT046
FDX46,916.222848715,OUT017
FDV28,682.453165921,OUT049
FDA08,2560.95992024,OUT018
FDH45,655.130215717,OUT017
NCS38,270.163987679,OUT010
FDD40,518.264885472,OUT010
DRM59,2478.70319756,OUT035
NCJ43,2849.2596109,OUT018
NCN29,731.117908974,OUT013
NCC19,3062.68690269,OUT045
FDR56,3062.68690269,OUT035
FDZ43,3892.01974677,OUT049
FDJ32,131.217278273,OUT010
DRH03,1516.20568349,OUT017
NCZ54,2556.96531209,OUT035
FDE26,2465.68488691,OUT017
FDS03,1116.64790943,OUT045
DRZ24,279.951501865,OUT019
FDO48,5866.20685047,OUT027
FDW39,2851.98521375,OUT049
NCK05,1091.32880937,OUT049
NCK30,4030.53162222,OUT017
FDT27,3647.01833324,OUT018
FDS08,423.989910193,OUT019
NCJ19,963.645744133,OUT049
FDC58,687.536184138,OUT045
DRE37,3062.68690269,OUT013
FDW02,2026.10558744,OUT035
FDJ02,365.818384666,OUT010
FDX09,2872.09489938,OUT045
FDT31,489.139334968,OUT010
FDI24,2881.19110274,OUT049
FDY09,2851.98521375,OUT045
FDV28,682.453165921,OUT045
DRM47,3062.68690269,OUT049
FDT52,571.549923183,OUT019
FDI48,880.458987624,OUT018
FDY55,4046.48766212,OUT017
FDU48,2036.49678893,OUT013
FDN25,961.229289084,OUT045
FDP20,2026.10558744,OUT049
FDJ15,3062.68690269,OUT013
FDD04,2045.45543727,OUT018
FDY58,3830.75005525,OUT045
FDR37,3059.96129984,OUT018
FDF44,2033.79439196,OUT013
FDD32,1415.38708384,OUT045
FDR57,2499.81866047,OUT017
DRG39,1201.73165644,OUT027
FDX15,2548.63961573,OUT017
DRN37,2565.02672985,OUT045
FDW40,3020.60833802,OUT027
FDB32,1528.33583499,OUT049
FDM40,2179.93557064,OUT018
FDE39,2964.97769097,OUT027
DRH49,1388.76286481,OUT017
FDT46,762.390746878,OUT049
NCF06,4024.63560877,OUT035
FDP07,3062.68690269,OUT017
FDC04,3873.75404201,OUT013
FDZ32,1580.57099064,OUT017
FDD50,2763.7439195,OUT045
FDU56,3062.68690269,OUT017
FDV34,1074.65637379,OUT017
NCY41,650.878424482,OUT013
NCK18,2565.02672985,OUT046
DRH25,874.804204717,OUT049
FDT57,3889.86319711,OUT046
FDV56,1584.44599346,OUT018
FDV12,1535.63062563,OUT045
FDN52,1467.44510459,OUT017
FDX38,760.961529884,OUT035
FDE47,2018.86280356,OUT018
NCO07,3657.84655614,OUT013
FDV09,4032.26241266,OUT027
FDZ23,476.088305021,OUT019
DRH51,1516.46996061,OUT018
NCY54,2851.98521375,OUT045
DRG49,3876.25893675,OUT013
NCC19,3062.68690269,OUT049
NCV53,3900.35374389,OUT045
FDZ47,245.839867147,OUT019
NCO26,1898.18356535,OUT018
NCP02,1043.53276595,OUT045
NCW30,3843.22013084,OUT018
NCN55,3898.35677199,OUT046
FDB20,156.679586876,OUT010
DRL11,2512.67567454,OUT013
DRD60,3047.0835934,OUT045
FDW14,199.202100009,OUT010
FDL27,145.363649299,OUT010
FDU09,950.461777537,OUT018
DRH36,1453.29674291,OUT027
FDP34,4117.10449296,OUT027
FDE04,2881.19110274,OUT017
FDZ57,3008.78802092,OUT027
FDF02,239.393419265,OUT010
FDG28,3909.53631079,OUT045
NCI31,682.453165921,OUT046
FDT43,751.506926475,OUT013
FDU20,2018.86280356,OUT046
FDD53,655.9614427,OUT013
FDW15,2468.17388851,OUT045
NCT53,2556.96531209,OUT045
NCG55,2921.81061744,OUT027
FDD48,1903.47591239,OUT035
FDG47,4046.61844703,OUT049
FDI21,1046.7936823,OUT017
FDT27,3852.0552235,OUT017
DRO35,1927.63914736,OUT013
FDD33,3850.96499172,OUT017
FDC04,3880.32726822,OUT035
FDY34,2563.6855231,OUT013
DRJ49,2029.11730274,OUT049
FDE05,2438.17085507,OUT049
FDU31,3733.57990257,OUT017
NCN19,5113.60578467,OUT027
FDK56,5108.11681482,OUT027
FDK58,1580.57099064,OUT017
NCJ42,1580.57099064,OUT035
FDZ34,5708.84928384,OUT027
FDA52,2849.2596109,OUT018
NCR29,918.768841631,OUT013
FDT48,3202.18963471,OUT035
DRJ51,572.471385798,OUT019
NCS54,2881.19110274,OUT046
FDV01,2484.2595918,OUT035
DRG51,4266.27593248,OUT027
NCG42,2036.49678893,OUT013
FDA51,1921.09980118,OUT049
FDV19,385.193098665,OUT010
NCT18,3059.92162267,OUT045
NCS41,3062.68690269,OUT045
FDO03,3836.75931224,OUT046
FDL12,131.217278273,OUT010
FDY37,353.59643297,OUT010
FDI58,1519.96047896,OUT049
FDT28,2468.17388851,OUT018
NCC42,277.618734927,OUT010
FDO01,2033.79439196,OUT017
FDJ02,2465.68488691,OUT013
FDQ04,655.130215717,OUT018
DRL47,2021.21602276,OUT013
FDZ32,1580.57099064,OUT035
FDC35,3582.59500706,OUT035
FDX14,1150.18578568,OUT045
FDZ35,1580.57099064,OUT013
FDL14,2492.49786058,OUT013
FDO04,960.027918636,OUT049
DRK11,2468.17388851,OUT017
FDB44,3477.48302177,OUT018
FDZ50,3062.68690269,OUT049
FDI12,2634.50547096,OUT027
FDU43,3893.92610624,OUT017
FDD58,231.617269811,OUT010
FDB27,3062.68690269,OUT017
FDB04,1495.72252638,OUT018
NCO17,1963.36586185,OUT013
FDL12,916.222848715,OUT017
DRJ13,2548.63961573,OUT049
FDD57,1535.63062563,OUT045
FDW19,1693.84438334,OUT035
DRD27,1566.56527916,OUT018
FDH27,4012.4285351,OUT027
NCW30,5865.37538751,OUT027
FDR40,1394.65886197,OUT018
FDG05,2510.08147106,OUT013
NCY41,130.91771891,OUT019
FDI38,3303.22907905,OUT018
FDR20,687.536184138,OUT046
FDE09,1599.87238697,OUT017
FDN50,235.082606027,OUT019
DRF27,2472.57457342,OUT045
DRF51,650.878424482,OUT013
NCO02,145.809780479,OUT019
FDB51,1276.35018112,OUT027
FDJ50,860.106183457,OUT013
FDN52,1436.77150294,OUT013
FDX14,1308.54385034,OUT013
FDT27,571.417891047,OUT019
FDV10,655.130215717,OUT013
FDU33,696.537421351,OUT046
FDU58,3062.68690269,OUT046
NCP42,5731.79904755,OUT027
FDL51,5866.20685047,OUT027
DRH15,1010.37802698,OUT027
FDU16,1432.93947614,OUT017
FDW15,2468.17388851,OUT017
FDQ44,2018.86280356,OUT045
NCI06,4780.76529272,OUT027
DRK23,570.657261581,OUT019
FDC28,1599.87238697,OUT035
NCY17,130.91771891,OUT019
NCV05,2478.70319756,OUT018
FDM34,285.766645024,OUT019
DRD60,5074.51894725,OUT027
FDT38,1454.75050065,OUT046
FDQ57,2461.19859771,OUT018
FDE59,946.965310522,OUT027
NCM43,2556.96531209,OUT046
DRI51,2849.92793801,OUT049
NCG30,2021.21602276,OUT017
NCK54,1921.09980118,OUT035
FDQ16,263.732457323,OUT019
FDI36,3062.68690269,OUT013
FDX16,4032.26241266,OUT027
FDA34,2851.98521375,OUT046
FDJ48,3705.80396046,OUT018
FDU47,2042.4069291,OUT035
FDS39,2053.46213133,OUT046
FDD11,4032.66995018,OUT046
FDM16,1417.1319778,OUT027
FDU56,3059.96129984,OUT018
FDQ32,2018.86280356,OUT017
DRK35,654.343488251,OUT013
FDA58,3856.20084413,OUT049
DRG48,360.761380643,OUT019
FDT59,571.353875524,OUT010
FDQ31,218.331490158,OUT019
FDS51,1123.55797259,OUT018
FDW32,2506.58022561,OUT027
FDI15,5865.37538751,OUT027
NCV30,1013.77412216,OUT017
DRG25,3062.68690269,OUT049
FDT02,650.878424482,OUT013
FDO33,2921.81061744,OUT027
FDP38,776.087048121,OUT035
FDZ45,3062.68690269,OUT035
NCA54,4780.76529272,OUT027
FDU33,717.507024896,OUT017
FDN58,3860.7518117,OUT017
FDI05,1187.15430657,OUT045
FDM57,192.804586372,OUT019
NCS42,2671.60082292,OUT027
FDB57,3767.73818105,OUT045
FDC03,3062.68690269,OUT045
FDZ58,2016.03367482,OUT013
NCK29,2021.21602276,OUT045
NCR53,3795.35685735,OUT045
FDE26,4025.75220096,OUT027
FDU52,2478.70319756,OUT049
FDE41,2276.23281976,OUT027
FDU38,3059.96129984,OUT018
FDA52,2851.98521375,OUT017
FDW46,1116.64790943,OUT046
DRI59,3807.5607123,OUT035
FDT38,1457.83099585,OUT035
FDL33,3059.96129984,OUT018
FDQ01,5865.37538751,OUT027
FDJ08,3062.68690269,OUT046
FDQ47,682.453165921,OUT049
NCZ18,3997.99799831,OUT013
FDE29,973.330136119,OUT017
FDF10,4025.75220096,OUT027
FDC48,1417.6440173,OUT049
FDY58,3822.06080968,OUT013
NCX30,572.688805875,OUT010
FDV11,2869.64679719,OUT013
FDT46,762.390746878,OUT046
DRD01,130.91771891,OUT019
FDQ11,4021.32190458,OUT013
NCM41,1516.20568349,OUT017
NCC55,650.878424482,OUT013
FDG45,5865.37538751,OUT027
NCQ54,2706.26952624,OUT049
FDM34,2033.79439196,OUT045
FDD17,570.114052193,OUT019
FDN38,5866.20685047,OUT027
FDB53,2465.68488691,OUT018
NCL06,4053.36206235,OUT035
NCV18,192.804586372,OUT019
FDX25,3062.68690269,OUT013
FDB39,961.229289084,OUT046
FDC33,3062.68690269,OUT049
NCO14,664.962679912,OUT018
FDA58,5865.37538751,OUT027
NCQ02,3062.68690269,OUT017
NCR53,3834.77266599,OUT017
FDN52,1478.06355891,OUT046
FDG26,4008.99726804,OUT046
FDE23,1020.02804324,OUT027
DRI37,934.020560388,OUT013
DRH37,2591.60270426,OUT018
FDO01,2029.11730274,OUT035
FDK45,1895.4873725,OUT049
FDP23,3713.62244233,OUT049
FDM33,3745.73117463,OUT035
FDD36,2008.734254,OUT017
FDL56,1434.08994352,OUT017
FDT27,571.417891047,OUT010
FDG52,662.229616034,OUT017
NCL42,3886.10711681,OUT035
DRJ24,3062.68690269,OUT046
FDV38,904.257781174,OUT046
FDT35,2761.09413499,OUT045
FDY51,3738.2063894,OUT045
FDC37,1580.57099064,OUT017
NCP43,3020.07930015,OUT013
FDO33,1725.83228121,OUT045
FDW04,2036.49678893,OUT018
NCC31,2486.95042653,OUT046
FDK22,3698.68866615,OUT049
FDJ50,911.705949809,OUT017
FDV13,1487.58475891,OUT017
DRL60,2470.68275157,OUT017
FDW03,1580.57099064,OUT017
FDY27,2881.19110274,OUT035
FDB39,1201.73165644,OUT027
FDU59,2554.34065004,OUT045
FDZ57,2033.79439196,OUT049
FDO21,3797.14516197,OUT049
FDS43,3059.96129984,OUT018
FDU28,500.140971663,OUT010
FDC51,272.56983887,OUT010
FDW16,225.29605475,OUT010
FDP32,275.75027468,OUT010
FDB60,515.833793837,OUT019
NCQ30,2016.03367482,OUT046
FDD26,3062.68690269,OUT049
FDI44,1338.58799156,OUT045
DRH23,963.645744133,OUT046
FDO44,1676.58126467,OUT046
FDG04,3062.68690269,OUT046
FDM32,2733.47136737,OUT027
FDM09,2751.26070246,OUT013
FDZ47,1548.28347327,OUT013
FDM40,3125.53792427,OUT027
FDY48,1567.49977568,OUT017
NCM30,686.704957156,OUT045
FDX36,571.417891047,OUT010
DRF03,654.343488251,OUT017
FDN51,4065.2702572,OUT049
FDM57,1423.42437204,OUT049
FDB35,1524.65780487,OUT049
FDY13,1954.91775305,OUT027
FDA37,2021.21602276,OUT017
NCX53,2053.46213133,OUT017
FDD59,1399.21655775,OUT018
FDX10,130.91771891,OUT019
FDC03,3059.96129984,OUT018
FDW43,3798.84340512,OUT035
FDW10,2851.98521375,OUT046
FDY14,5866.20685047,OUT027
FDV43,735.908495523,OUT045
FDO40,2468.17388851,OUT013
FDP46,2686.7905225,OUT027
NCE43,392.764726745,OUT019
FDD05,2013.1533595,OUT035
FDJ60,390.566652829,OUT010
DRE27,1546.36170939,OUT018
FDO11,4008.56976617,OUT035
DRG11,2884.56759951,OUT027
FDK33,571.534693041,OUT010
DRM23,2771.75208413,OUT045
FDJ02,4025.75220096,OUT027
NCZ05,1580.57099064,OUT045
NCL30,2021.21602276,OUT013
FDZ19,2849.2596109,OUT018
FDM45,2018.86280356,OUT049
FDO36,2916.16577712,OUT046
NCK31,765.284406088,OUT045
DRJ37,2478.70319756,OUT045
FDP24,2016.03367482,OUT018
FDF46,1921.09980118,OUT013
FDX46,130.91771891,OUT019
NCL18,3062.68690269,OUT045
FDJ26,3670.60771668,OUT013
FDJ07,1921.09980118,OUT045
FDY15,2486.95042653,OUT013
DRG01,1178.39225385,OUT045
FDF58,1115.49744205,OUT045
FDZ14,279.951501865,OUT019
FDP31,1115.49744205,OUT049
FDH45,655.130215717,OUT013
FDA09,424.403973218,OUT010
FDW31,3075.68143507,OUT035
FDA57,686.704957156,OUT046
NCE55,2869.64679719,OUT035
FDC17,568.612983633,OUT019
FDC59,1050.7994639,OUT013
FDA22,2706.26952624,OUT013
FDK52,3815.40361511,OUT035
NCM26,2478.70319756,OUT046
NCT53,2629.32346782,OUT035
FDW45,2468.17388851,OUT018
NCI18,3770.16938032,OUT035
FDE38,2560.95992024,OUT018
FDF08,218.058724394,OUT019
FDY58,569.720568824,OUT010
FDF58,133.884729006,OUT019
FDX39,3685.58435759,OUT017
FDB44,3689.45680854,OUT049
FDF28,2021.21602276,OUT013
FDE39,1927.63914736,OUT013
FDT37,3816.79432404,OUT018
FDZ45,3133.08044352,OUT017
FDO40,2470.68275157,OUT035
FDM57,2449.10858763,OUT027
DRG36,2851.98521375,OUT017
FDY36,145.1630645,OUT010
DRL60,4039.57502648,OUT027
FDS25,268.301364131,OUT019
DRF49,2921.81061744,OUT027
FDP16,3887.7587264,OUT045
FDS60,3016.28493832,OUT049
FDU15,949.53744719,OUT027
FDK43,2023.58444395,OUT046
FDN25,963.645744133,OUT046
FDE53,1580.57099064,OUT049
FDB22,2497.38938016,OUT013
FDE39,2001.23752281,OUT017
FDX35,3831.31973787,OUT035
NCG54,2751.26070246,OUT049
FDH27,2465.68488691,OUT035
NCK42,3667.84770166,OUT013
