Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU35,1538.93534708,OUT049
FDT35,2411.77589712,OUT035
NCX30,3924.671713,OUT049
FDG04,2786.44412892,OUT017
FDI12,1348.04282237,OUT035
FDE35,933.87653311,OUT035
NCP14,2919.31686932,OUT027
NCY53,1672.46152316,OUT045
FDP49,720.898287803,OUT017
FDQ04,549.507598175,OUT017
FDM39,2843.27316611,OUT035
FDO58,1069.52409535,OUT019
FDC56,1693.32689963,OUT017
NCQ54,2636.86071639,OUT046
FDV10,1919.29239012,OUT027
NCK17,750.380523019,OUT046
NCF55,1878.43099212,OUT027
FDV33,3852.04878245,OUT013
NCH29,-108.755309728,OUT019
FDA37,3309.51777988,OUT027
FDH46,2237.81895047,OUT018
FDS25,1822.93162489,OUT035
FDH04,2868.82771388,OUT027
FDX52,3158.39308837,OUT046
NCD42,438.770060797,OUT017
FDW47,1845.51808245,OUT017
FDL25,2687.05494084,OUT027
NCJ06,366.875909283,OUT010
FDY09,2572.71328914,OUT013
FDS40,758.655399249,OUT046
FDH41,3102.74835252,OUT017
FDG38,1319.19650927,OUT035
FDU03,3958.98627031,OUT027
FDV20,2160.99451661,OUT046
DRB13,2980.09053919,OUT045
NCQ30,1879.42137135,OUT013
NCH06,3623.29650717,OUT013
FDU50,2305.07957396,OUT018
NCO42,828.903974449,OUT019
FDW09,1921.25117458,OUT018
FDH04,1510.30240419,OUT013
FDC21,1881.19245047,OUT045
FDL21,1052.52022892,OUT049
FDM46,-170.701348263,OUT010
FDT22,-525.363613914,OUT019
FDB28,3039.55556315,OUT035
FDI12,1914.22309044,OUT018
FDA28,2053.62113146,OUT045
FDF59,1864.37312032,OUT013
FDM45,3149.5794431,OUT027
FDQ56,1171.871796,OUT017
FDR46,2421.24188978,OUT049
FDT01,2992.1587273,OUT013
FDD16,2568.68730939,OUT027
NCU30,407.046089974,OUT010
FDM40,254.697539989,OUT010
FDI56,1546.72723129,OUT035
NCS30,1755.42583462,OUT013
FDU08,1378.77715739,OUT017
FDX51,4352.52357331,OUT027
FDA43,3129.92714908,OUT045
FDX59,-1031.12000218,OUT010
FDC37,2311.74339969,OUT018
FDP58,3084.36923145,OUT013
NCY42,2275.81987818,OUT035
FDF21,3367.33650659,OUT018
FDU10,1937.72650053,OUT027
DRL47,2431.73920106,OUT018
FDA58,4077.1025084,OUT018
FDJ22,3214.92451427,OUT049
FDK50,2541.36104828,OUT046
FDO38,1271.93910774,OUT035
DRF60,3461.09975615,OUT035
NCZ42,1992.46351661,OUT019
FDD35,1895.27054948,OUT049
FDL25,1458.06443632,OUT045
FDJ16,746.591351569,OUT013
DRK59,3590.46425861,OUT049
FDI50,3633.20996581,OUT046
NCB19,1439.89945159,OUT045
DRI37,1005.33713038,OUT035
FDA14,3454.93997486,OUT027
FDC08,3919.2121831,OUT018
FDS45,1944.18109003,OUT046
FDI21,1353.79098533,OUT049
DRJ47,2802.68993546,OUT035
DRE37,4069.95417106,OUT027
FDT55,2947.90930581,OUT018
NCG42,3180.8345295,OUT027
FDA31,2854.12989479,OUT049
NCW42,3449.80609034,OUT046
FDF50,2354.8239508,OUT017
FDK56,2823.94364117,OUT049
FDX10,570.551644601,OUT035
NCK07,3729.65744578,OUT027
FDZ49,3251.18081355,OUT017
FDR33,1712.80614082,OUT013
FDO44,2211.89901955,OUT018
FDA20,2933.65668389,OUT046
NCL30,1974.46758459,OUT045
FDI05,-284.571169028,OUT019
FDQ12,4119.36279725,OUT018
FDH47,1317.16961447,OUT017
FDH34,3440.58831307,OUT018
FDF29,2278.41129205,OUT046
FDG40,1248.4806484,OUT018
NCE18,3434.91401937,OUT017
FDP21,1456.08185446,OUT010
FDY50,1035.29943148,OUT013
FDB36,2266.32091679,OUT049
NCZ29,2225.3689506,OUT049
FDU20,2559.73650652,OUT018
FDO56,1883.78754415,OUT013
FDW31,3264.08739307,OUT049
DRH59,1030.15695096,OUT013
NCB30,2987.83676307,OUT017
FDK43,3312.84433189,OUT027
FDW43,3633.27188154,OUT045
NCL19,1975.64229978,OUT017
FDJ27,1663.81757254,OUT046
FDC45,2596.19625096,OUT046
FDY40,766.931648694,OUT035
NCM41,1419.83297812,OUT035
NCK18,866.854319342,OUT019
FDP37,2276.04351729,OUT049
FDA27,5118.76326589,OUT027
NCX30,3694.07124173,OUT035
FDR09,3814.76996262,OUT017
FDG08,3801.50389999,OUT027
NCU30,2190.52208008,OUT013
FDB16,1203.52438625,OUT017
FDM16,1053.84648882,OUT017
FDC48,1264.8133763,OUT013
NCF18,3099.18245903,OUT046
FDU46,2036.52825267,OUT018
FDH41,3784.7612067,OUT018
NCN42,452.149808301,OUT010
FDU49,1550.33364771,OUT046
FDB20,2613.3552175,OUT027
FDG50,151.268014381,OUT019
FDW20,1865.00108257,OUT045
NCO55,2009.13870544,OUT049
FDX48,2669.73920099,OUT046
FDU48,2280.91109553,OUT046
FDR48,524.679410845,OUT019
FDK27,1877.33202135,OUT013
FDT35,2257.11112193,OUT013
FDN12,1839.96550012,OUT049
NCE31,-891.173719552,OUT019
FDL21,677.141462535,OUT017
FDV56,1634.1434815,OUT017
FDR16,3048.71991209,OUT017
NCP41,2057.91703899,OUT049
FDJ27,1445.12030532,OUT013
FDA07,1922.94346258,OUT017
FDK55,1703.01076256,OUT049
FDM33,3483.69664212,OUT049
FDY46,2945.02176324,OUT046
FDD36,2026.09587115,OUT046
FDB12,2834.10594678,OUT027
FDF28,680.103889116,OUT019
NCE07,750.842054384,OUT019
FDW50,3824.82608772,OUT027
NCW18,2999.1514383,OUT017
NCJ17,-113.008442478,OUT019
DRZ24,-252.340827898,OUT010
FDS07,1727.71399476,OUT035
NCW05,-64.679591188,OUT010
FDZ22,1912.60933103,OUT018
FDK02,1880.75750147,OUT046
FDZ45,4198.81155324,OUT027
FDL25,1528.57797056,OUT046
FDS08,2829.6758753,OUT045
NCZ42,4793.34605204,OUT027
FDX57,1496.91135231,OUT035
FDF21,2965.68565185,OUT046
FDJ56,2038.21776225,OUT018
FDX10,452.740284562,OUT013
DRG48,2401.33149192,OUT035
DRN37,2583.4511167,OUT046
NCY41,1226.43574686,OUT018
FDN28,1690.68154204,OUT045
FDE34,2694.15122009,OUT045
FDR10,2617.61783651,OUT045
FDC32,1376.43325498,OUT017
DRG13,2736.4532983,OUT046
FDP59,2020.63620834,OUT049
NCT53,675.176544194,OUT010
FDL57,5244.33473931,OUT027
FDN32,1047.96314596,OUT010
FDK09,4060.6489688,OUT018
FDA52,1004.22034415,OUT010
FDC57,3326.69758543,OUT049
FDI09,3417.80597531,OUT035
NCB07,3161.50853079,OUT046
FDP26,1333.59346724,OUT035
FDP40,3128.18220823,OUT027
FDL15,2325.13246731,OUT013
FDV07,1850.32607346,OUT046
FDS03,987.611511346,OUT017
FDE50,3192.13331833,OUT049
FDQ15,1001.65715177,OUT017
FDQ33,437.322503111,OUT010
FDT22,846.244701875,OUT013
DRO35,1906.98270565,OUT035
FDJ41,4315.39993751,OUT049
FDQ27,1634.54019698,OUT035
FDC26,1585.4295782,OUT017
NCF43,3426.0859896,OUT027
NCR50,2338.8998408,OUT035
FDE39,2460.07919182,OUT018
FDN49,1989.53122122,OUT027
DRG11,1606.88974016,OUT035
NCA18,2089.31555958,OUT049
FDM36,3264.25984065,OUT018
FDW32,1324.188189,OUT017
NCQ18,-179.113812747,OUT010
FDX14,2512.76900462,OUT027
FDD46,2231.49010735,OUT017
FDI34,2096.53911374,OUT019
NCJ17,1384.2380404,OUT035
FDB52,3955.35101406,OUT035
FDV55,2706.6177308,OUT018
FDC57,3202.63928348,OUT046
FDB29,1934.48337543,OUT046
NCO43,1496.08961631,OUT035
FDG44,652.34862217,OUT045
FDJ34,1979.65516616,OUT045
FDH40,1675.95570677,OUT049
NCD07,2585.15394736,OUT027
FDB41,736.523414486,OUT017
FDH47,1953.15781183,OUT018
DRK37,2557.85557537,OUT035
FDM25,1236.49396048,OUT019
NCX06,2947.97030306,OUT045
NCS05,1970.74410622,OUT017
FDS39,2296.92698132,OUT045
FDC47,4753.97489601,OUT027
FDG20,2652.19493557,OUT013
DRL23,1606.88613588,OUT017
FDY33,2266.24481897,OUT013
NCH18,3840.11886647,OUT045
FDX47,2561.75421101,OUT035
NCB06,2493.34878354,OUT045
FDP36,1067.20986721,OUT049
FDW44,3277.47336621,OUT018
NCU41,3496.56295071,OUT018
NCS17,1578.62021054,OUT046
FDD46,2435.36054223,OUT035
FDE45,2575.45985418,OUT017
FDI09,3252.06395909,OUT017
NCJ54,1708.98958863,OUT010
NCA29,3194.57513268,OUT018
NCN41,3265.81119902,OUT027
FDY34,2652.57988311,OUT035
NCG55,1610.1352397,OUT035
DRM49,687.254140982,OUT046
NCB42,2019.45640585,OUT049
FDE58,1428.71857489,OUT045
DRJ25,726.65000278,OUT013
FDS47,-592.623657723,OUT010
FDY21,2957.37639232,OUT049
NCI54,1640.78227399,OUT013
FDO24,1967.222097,OUT017
FDY43,2352.42789829,OUT035
FDF35,2091.71604929,OUT018
NCP29,-542.463024982,OUT019
FDN28,2891.1092018,OUT027
FDJ50,1462.33615999,OUT018
FDQ14,3680.37021257,OUT027
FDC37,1806.7668316,OUT035
FDN08,1922.41158333,OUT046
FDD04,2121.90744834,OUT035
FDW34,4247.78318778,OUT018
FDP04,976.600984589,OUT017
NCG07,2757.1905976,OUT017
NCN14,3321.30463252,OUT018
FDJ16,905.140165317,OUT045
NCM42,1797.54104727,OUT045
NCF19,1069.46532183,OUT046
FDY21,3242.24304944,OUT018
FDY19,1853.67126164,OUT035
FDV09,2470.21243416,OUT045
FDA28,1855.02202988,OUT013
FDC38,2505.68645561,OUT018
FDL28,3373.3274732,OUT045
NCH43,3633.06262318,OUT049
NCN53,755.209945116,OUT045
NCW05,1499.95621466,OUT017
NCO30,3398.96192997,OUT018
FDT04,-1303.04996413,OUT019
FDB27,3571.80731706,OUT018
NCK07,2398.5080242,OUT013
NCA53,687.139146877,OUT013
FDB33,3134.90374591,OUT018
FDU37,1051.52027231,OUT017
FDR13,1969.04674197,OUT035
FDE45,2968.82970471,OUT049
FDV37,2900.34224817,OUT017
FDX44,0.762454017631,OUT019
NCL06,3821.25399689,OUT017
FDJ28,2882.0963368,OUT045
FDX55,3477.60677362,OUT049
NCK17,1158.12913174,OUT018
FDH52,1080.20365645,OUT035
FDN13,2814.95229745,OUT027
FDK44,3039.16420374,OUT018
FDU16,1276.70770558,OUT046
FDZ07,731.9558016,OUT017
NCN06,3776.54041526,OUT027
FDH02,-304.651176436,OUT010
NCW18,3571.30023635,OUT045
FDH57,2018.05212091,OUT013
FDV35,2411.0289548,OUT045
NCU29,2245.85561627,OUT013
NCP02,1201.39158148,OUT046
FDN44,2340.59787054,OUT013
FDX03,1429.32443436,OUT018
FDR11,753.488594679,OUT010
FDA36,3033.90111909,OUT046
FDP58,4433.62471563,OUT027
FDH31,1111.52235348,OUT045
FDH34,2925.50190501,OUT035
FDS13,3945.29559064,OUT035
FDT01,3694.65313672,OUT018
FDY09,2950.89085143,OUT049
FDV33,5190.51933665,OUT027
NCW29,496.849255754,OUT010
NCN17,1579.40129153,OUT045
FDX01,2024.63499012,OUT046
FDL03,3249.05493604,OUT049
DRL59,1226.40551555,OUT049
DRM11,5250.75039794,OUT027
FDA43,3327.05329738,OUT049
FDZ56,1108.89636062,OUT010
FDI44,1698.3011392,OUT018
FDB50,1126.97565987,OUT013
FDU15,-1027.86461874,OUT019
NCJ19,178.50353892,OUT019
FDD48,1740.73921435,OUT013
NCW42,3361.42130337,OUT035
FDL24,2535.63168679,OUT017
NCB30,3034.76176979,OUT013
FDK25,2502.29211907,OUT013
FDW28,3100.04645835,OUT049
FDD47,2562.26617468,OUT017
FDK16,-253.603808205,OUT019
FDW37,1329.33269792,OUT046
FDA48,3272.36414219,OUT035
FDA14,2016.19791958,OUT017
FDV15,1471.84063146,OUT013
FDN22,3832.80071932,OUT049
NCD55,799.334983057,OUT045
FDY43,2225.82781115,OUT013
NCU05,1152.67765892,OUT017
FDF10,2048.82095821,OUT035
FDR39,3278.75927375,OUT018
FDG40,588.643733468,OUT013
FDZ28,509.9294526,OUT019
FDE02,1477.8959887,OUT045
FDU60,2772.96742838,OUT049
FDM21,3818.41376795,OUT013
FDV52,266.096281121,OUT019
NCW06,2729.48695925,OUT013
FDX36,3523.72271397,OUT035
FDT35,3677.61978244,OUT027
NCL19,1264.4890368,OUT010
NCD31,2721.80229447,OUT046
FDE53,370.076135154,OUT019
FDW58,69.6662495726,OUT019
DRF48,2991.99492931,OUT046
FDW57,2498.77114806,OUT035
DRH13,1614.85203698,OUT017
FDT33,2325.58481377,OUT013
DRK47,4762.43405866,OUT027
FDY22,450.48653854,OUT010
FDC35,1746.12189746,OUT019
FDO03,3373.71794213,OUT013
FDF24,1441.43942712,OUT045
FDF56,3397.62704942,OUT018
FDD28,604.381618072,OUT013
FDG53,3494.52998368,OUT027
FDO27,-80.0444967758,OUT019
NCF54,3264.93229929,OUT018
FDC20,2193.80589079,OUT027
FDU10,809.085406459,OUT046
DRA24,3234.17272065,OUT018
FDA02,792.605485639,OUT010
FDG10,970.261654828,OUT017
FDW39,1838.43262113,OUT010
FDP04,-346.918613725,OUT019
NCM55,2744.43883126,OUT013
FDG47,4067.89584672,OUT045
NCU41,2808.73067973,OUT017
NCK31,822.1025152,OUT017
FDZ46,1700.2225022,OUT045
FDU13,3469.28207946,OUT027
NCF19,978.709065351,OUT045
NCJ43,2467.45722842,OUT013
NCJ05,2357.66915521,OUT045
FDS04,3307.76769223,OUT027
FDX28,587.568737858,OUT010
FDB41,2154.46537682,OUT027
FDG53,2364.79775969,OUT046
FDL15,836.008018444,OUT010
FDQ08,1402.9955685,OUT049
DRN36,1372.37316532,OUT013
FDI46,3662.89953317,OUT013
FDG16,4538.20078965,OUT027
FDV32,933.367547231,OUT013
FDF44,472.00981876,OUT010
FDK04,1383.15374303,OUT018
NCA41,2807.40487335,OUT013
FDD51,333.925220843,OUT017
NCZ53,2974.00981985,OUT045
FDP01,3674.63963207,OUT027
FDY25,2980.97504794,OUT049
FDB17,3400.37244246,OUT018
NCV54,2410.43771587,OUT018
FDJ32,783.031243706,OUT017
FDA37,2266.84775108,OUT049
FDG35,2495.17846086,OUT035
NCM05,4661.25329655,OUT018
FDG45,3300.38688553,OUT046
FDH28,577.262794441,OUT013
NCE18,3981.28883048,OUT049
FDH38,1951.19810663,OUT045
FDR56,2966.81370915,OUT013
FDH17,2900.39288009,OUT027
FDD39,3582.13198995,OUT049
FDB41,1147.38963554,OUT049
NCR53,3474.89634591,OUT046
FDX46,846.945503909,OUT017
FDV28,789.304638792,OUT049
FDA08,3053.2309798,OUT018
FDH45,623.48089174,OUT017
NCS38,-355.105236461,OUT010
FDD40,1419.47735658,OUT010
DRM59,2477.07285977,OUT035
NCJ43,3201.37428138,OUT018
NCN29,707.998662052,OUT013
NCC19,2889.78488181,OUT045
FDR56,3055.17378684,OUT035
FDZ43,3910.95492845,OUT049
FDJ32,-819.875321915,OUT010
DRH03,1348.17869686,OUT017
NCZ54,2416.1635115,OUT035
FDE26,2169.94671891,OUT017
FDS03,1158.46838148,OUT045
DRZ24,-105.100790222,OUT019
FDO48,4719.07814915,OUT027
FDW39,2601.04611536,OUT049
NCK05,1191.85035567,OUT049
NCK30,3726.04746699,OUT017
FDT27,4241.93548254,OUT018
FDS08,1379.16842404,OUT019
NCJ19,1020.36310353,OUT049
FDC58,744.072114279,OUT045
DRE37,2686.85472147,OUT013
FDW02,1966.06073367,OUT035
FDJ02,691.954020854,OUT010
FDX09,2842.15619991,OUT045
FDT31,1395.15749008,OUT010
FDI24,2982.72097743,OUT049
FDY09,2707.85560801,OUT045
FDV28,511.708857713,OUT045
DRM47,3236.15475015,OUT049
FDT52,2357.23804022,OUT019
FDI48,1392.42068725,OUT018
FDY55,3090.11162921,OUT017
FDU48,2020.70623515,OUT013
FDN25,1045.67368337,OUT045
FDP20,2161.66711031,OUT049
FDJ15,2843.70806039,OUT013
FDD04,2598.67307962,OUT018
FDY58,3637.67217106,OUT045
FDR37,3294.68628235,OUT018
FDF44,1986.49342461,OUT013
FDD32,1418.42983911,OUT045
FDR57,2282.52881122,OUT017
DRG39,2155.35621891,OUT027
FDX15,2166.39808043,OUT017
DRN37,2467.06878546,OUT045
FDW40,3408.51620487,OUT027
FDB32,1828.33575107,OUT049
FDM40,2585.62345964,OUT018
FDE39,3203.61568728,OUT027
DRH49,1086.76995706,OUT017
FDT46,964.886738716,OUT049
NCF06,3965.7232965,OUT035
FDP07,2620.39229574,OUT017
FDC04,3584.81543189,OUT013
FDZ32,1458.86114138,OUT017
FDD50,2530.07767804,OUT045
FDU56,2249.40875727,OUT017
FDV34,1124.53882812,OUT017
NCY41,608.075812484,OUT013
NCK18,2595.35624363,OUT046
DRH25,1067.41758546,OUT049
FDT57,3807.60628632,OUT046
FDV56,2323.40805551,OUT018
FDV12,1615.19504647,OUT045
FDN52,1281.06878273,OUT017
FDX38,872.03573121,OUT035
FDE47,2487.9651318,OUT018
NCO07,3185.04157695,OUT013
FDV09,3700.62172054,OUT027
FDZ23,1516.86468732,OUT019
DRH51,1851.35169739,OUT018
NCY54,2619.32830034,OUT045
DRG49,3742.88527423,OUT013
NCC19,3101.75702214,OUT049
NCV53,3635.67453185,OUT045
FDZ47,917.744157011,OUT019
NCO26,2340.97471616,OUT018
NCP02,1141.63222586,OUT045
NCW30,4455.39845921,OUT018
NCN55,3697.71782365,OUT046
FDB20,-300.545815667,OUT010
DRL11,2372.79385987,OUT013
DRD60,2900.08847211,OUT045
FDW14,498.232176442,OUT010
FDL27,-706.77508359,OUT010
FDU09,1542.34575379,OUT018
DRH36,2427.27776531,OUT027
FDP34,3530.61666309,OUT027
FDE04,2559.31227787,OUT017
FDZ57,3259.11673267,OUT027
FDF02,-37.9202612485,OUT010
FDG28,3626.52653092,OUT045
NCI31,670.82640363,OUT046
FDT43,864.932661917,OUT013
FDU20,2188.1170847,OUT046
FDD53,577.779962805,OUT013
FDW15,2483.88449525,OUT045
NCT53,2430.23623433,OUT045
NCG55,2849.25567913,OUT027
FDD48,1843.89973285,OUT035
FDG47,4307.84878683,OUT049
FDI21,967.892405317,OUT017
FDT27,3543.84566281,OUT017
DRO35,1789.05702284,OUT013
FDD33,3320.78724663,OUT017
FDC04,3736.70636315,OUT035
FDY34,2537.59121654,OUT013
DRJ49,2071.91159992,OUT049
FDE05,2431.72839386,OUT049
FDU31,3346.64492203,OUT017
NCN19,4089.75277678,OUT027
FDK56,3836.08723192,OUT027
FDK58,1292.62365547,OUT017
NCJ42,1688.30853761,OUT035
FDZ34,3979.41980825,OUT027
FDA52,3176.20160389,OUT018
NCR29,853.094440483,OUT013
FDT48,3030.15187384,OUT035
DRJ51,1813.99375635,OUT019
NCS54,2915.0636459,OUT046
FDV01,2296.32798415,OUT035
DRG51,3867.27390921,OUT027
NCG42,1846.5789887,OUT013
FDA51,1963.17879926,OUT049
FDV19,1005.01272848,OUT010
NCT18,2914.99069191,OUT045
NCS41,2742.89833005,OUT045
FDO03,3584.77278988,OUT046
FDL12,-550.392773896,OUT010
FDY37,670.775890697,OUT010
FDI58,1690.45328422,OUT049
FDT28,2873.44138093,OUT018
NCC42,520.978687999,OUT010
FDO01,2027.8195406,OUT017
FDJ02,2223.65455261,OUT013
FDQ04,1237.43061766,OUT018
DRL47,1800.81847242,OUT013
FDZ32,1664.79375828,OUT035
FDC35,3215.25814278,OUT035
FDX14,1243.31680852,OUT045
FDZ35,1521.59900669,OUT013
FDL14,2451.46778515,OUT013
FDO04,948.883969769,OUT049
DRK11,2141.22720086,OUT017
FDB44,3691.65310911,OUT018
FDZ50,3090.31291361,OUT049
FDI12,2644.19684479,OUT027
FDU43,3410.48886688,OUT017
FDD58,19.3073828194,OUT010
FDB27,2864.77372827,OUT017
FDB04,2046.65942818,OUT018
NCO17,1686.14074426,OUT013
FDL12,897.19424353,OUT017
DRJ13,2757.38753068,OUT049
FDD57,1621.11956712,OUT045
FDW19,1898.39874019,OUT035
DRD27,1931.09221483,OUT018
FDH27,3600.2438757,OUT027
NCW30,5187.74381517,OUT027
FDR40,1823.0863954,OUT018
FDG05,2119.60722931,OUT013
NCY41,-760.109978015,OUT019
FDI38,3671.06728298,OUT018
FDR20,744.237214094,OUT046
FDE09,1582.94351339,OUT017
FDN50,-65.5110078609,OUT019
DRF27,2476.36289628,OUT045
DRF51,533.098945256,OUT013
NCO02,-581.813150171,OUT019
FDB51,2246.6014283,OUT027
FDJ50,829.324357942,OUT013
FDN52,1277.30598143,OUT013
FDX14,1146.45490556,OUT013
FDT27,2266.12579654,OUT019
FDV10,524.308334667,OUT013
FDU33,983.831096109,OUT046
FDU58,2959.7489321,OUT046
NCP42,4307.57049604,OUT027
FDL51,4607.47261454,OUT027
DRH15,1943.44047972,OUT027
FDU16,1039.96191173,OUT017
FDW15,2295.37185014,OUT017
FDQ44,1904.18449815,OUT045
NCI06,4118.85498136,OUT027
DRK23,2402.31130717,OUT019
FDC28,1500.54854818,OUT035
NCY17,-34.9190359468,OUT019
NCV05,3032.5493425,OUT018
FDM34,519.961836665,OUT019
DRD60,4141.29370857,OUT027
FDT38,1451.83540301,OUT046
FDQ57,2566.54673708,OUT018
FDE59,1914.90162855,OUT027
NCM43,2763.62898202,OUT046
DRI51,2801.36568357,OUT049
NCG30,1780.01527613,OUT017
NCK54,845.118860244,OUT035
FDQ16,286.077662582,OUT019
FDI36,2854.92060083,OUT013
FDX16,3455.14802739,OUT027
FDA34,2782.06377377,OUT046
FDJ48,4205.88103669,OUT018
FDU47,2057.98004132,OUT035
FDS39,2401.08287786,OUT046
FDD11,3731.49940072,OUT046
FDM16,2469.84551499,OUT027
FDU56,2914.33338107,OUT018
FDQ32,1845.82822474,OUT017
DRK35,684.001637412,OUT013
FDA58,3544.18403524,OUT049
DRG48,957.607750158,OUT019
FDT59,1882.90955883,OUT010
FDQ31,-35.8033820712,OUT019
FDS51,1538.61361232,OUT018
FDW32,2758.35102388,OUT027
FDI15,5202.40466319,OUT027
NCV30,891.313355159,OUT017
DRG25,3107.72065242,OUT049
FDT02,292.870011514,OUT013
FDO33,2973.31262692,OUT027
FDP38,969.222413556,OUT035
FDZ45,3013.40849271,OUT035
NCA54,4061.73297101,OUT027
FDU33,704.203875563,OUT017
FDN58,3396.73608381,OUT017
FDI05,1292.31553509,OUT045
FDM57,-102.547408033,OUT019
NCS42,2714.77450281,OUT027
FDB57,3523.20134623,OUT045
FDC03,3105.55554171,OUT045
FDZ58,1809.3045855,OUT013
NCK29,1530.74553512,OUT045
NCR53,3388.21134665,OUT045
FDE26,3581.91809027,OUT027
FDU52,2532.41648798,OUT049
FDE41,2453.77221606,OUT027
FDU38,3516.72605797,OUT018
FDA52,2541.89674551,OUT017
FDW46,1278.53452413,OUT046
DRI59,3419.24131344,OUT035
FDT38,1306.66087654,OUT035
FDL33,3422.81532576,OUT018
FDQ01,5020.1540007,OUT027
FDJ08,3054.20041094,OUT046
FDQ47,927.792861869,OUT049
NCZ18,3541.30752382,OUT013
FDE29,806.066019286,OUT017
FDF10,3292.77036092,OUT027
FDC48,1634.24684491,OUT049
FDY58,3477.08164585,OUT013
NCX30,2803.87221856,OUT010
FDV11,2537.69192579,OUT013
FDT46,860.329856942,OUT046
DRD01,-452.06082854,OUT019
FDQ11,3747.94761217,OUT013
NCM41,1271.69411435,OUT017
NCC55,288.407798732,OUT013
FDG45,4029.3940456,OUT027
NCQ54,2786.05266833,OUT049
FDM34,2037.96113824,OUT045
FDD17,2125.90761813,OUT019
FDN38,5177.01545667,OUT027
FDB53,2723.76192613,OUT018
NCL06,3991.23300701,OUT035
NCV18,-187.407204173,OUT019
FDX25,2615.01040646,OUT013
FDB39,1100.31111704,OUT046
FDC33,3097.28256706,OUT049
NCO14,1404.52052778,OUT018
FDA58,4622.66184763,OUT027
NCQ02,2639.42083961,OUT017
NCR53,3227.16732559,OUT017
FDN52,1561.03969696,OUT046
FDG26,4065.30110512,OUT046
FDE23,1856.09317215,OUT027
DRI37,883.015549504,OUT013
DRH37,3217.61097554,OUT018
FDO01,2154.38571347,OUT035
FDK45,2068.80411829,OUT049
FDP23,3560.92897773,OUT049
FDM33,3244.32019701,OUT035
FDD36,1770.20808237,OUT017
FDL56,1192.07204638,OUT017
FDT27,2092.11260756,OUT010
FDG52,541.220760708,OUT017
NCL42,3660.47947443,OUT035
DRJ24,3056.49283166,OUT046
FDV38,1067.84955917,OUT046
FDT35,2458.08431968,OUT045
FDY51,3304.54385692,OUT045
FDC37,1616.6494642,OUT017
NCP43,2724.33134033,OUT013
FDO33,1719.42575922,OUT045
FDW04,2407.53147993,OUT018
NCC31,2544.01047402,OUT046
FDK22,3590.20198633,OUT049
FDJ50,809.980542247,OUT017
FDV13,1278.89198824,OUT017
DRL60,2334.08525826,OUT017
FDW03,1650.14202687,OUT017
FDY27,2535.06428204,OUT035
FDB39,2216.68600486,OUT027
FDU59,2461.58028987,OUT045
FDZ57,2259.46641088,OUT049
FDO21,3780.78207892,OUT049
FDS43,3378.14020079,OUT018
FDU28,1205.91440543,OUT010
FDC51,167.716830564,OUT010
FDW16,0.803649291026,OUT010
FDP32,78.8249281119,OUT010
FDB60,1674.23176782,OUT019
NCQ30,2118.96800222,OUT046
FDD26,3210.67059051,OUT049
FDI44,1193.53035774,OUT045
DRH23,1000.79256055,OUT046
FDO44,1618.96072321,OUT046
FDG04,3073.23263039,OUT046
FDM32,2542.10759442,OUT027
FDM09,2616.7332952,OUT013
FDZ47,1252.74774641,OUT013
FDM40,3308.99358663,OUT027
FDY48,1506.49065773,OUT017
NCM30,788.297158617,OUT045
FDX36,1872.02986536,OUT010
DRF03,585.29821711,OUT017
FDN51,4191.94505574,OUT049
FDM57,1655.41423823,OUT049
FDB35,1853.61331281,OUT049
FDY13,2570.07534458,OUT027
FDA37,1897.23187095,OUT017
NCX53,1973.60893367,OUT017
FDD59,1660.62966729,OUT018
FDX10,-1047.31813753,OUT019
FDC03,3597.24130252,OUT018
FDW43,3552.34296295,OUT035
FDW10,2699.58727082,OUT046
FDY14,5329.3724128,OUT027
FDV43,824.66715991,OUT045
FDO40,2256.16630819,OUT013
FDP46,2458.72372711,OUT027
NCE43,1178.55127092,OUT019
FDD05,1992.09211783,OUT035
FDJ60,954.185864891,OUT010
DRE27,2054.93537598,OUT018
FDO11,3969.53018692,OUT035
DRG11,2869.22398455,OUT027
FDK33,1796.13515415,OUT010
DRM23,2529.2411201,OUT045
FDJ02,3588.51332043,OUT027
NCZ05,1716.30747641,OUT045
NCL30,1805.4439867,OUT013
FDZ19,3216.7370678,OUT018
FDM45,2097.33098302,OUT049
FDO36,2795.93712831,OUT046
NCK31,1000.20370215,OUT045
DRJ37,2378.65307445,OUT045
FDP24,2416.305001,OUT018
FDF46,1584.92941468,OUT013
FDX46,-506.566372999,OUT019
NCL18,2948.40339849,OUT045
FDJ26,3156.6415986,OUT013
FDJ07,1776.47755206,OUT045
FDY15,2284.18484638,OUT013
DRG01,1195.12331952,OUT045
FDF58,1050.73732321,OUT045
FDZ14,511.848437878,OUT019
FDP31,1221.05833944,OUT049
FDH45,669.749373096,OUT013
FDA09,830.144132117,OUT010
FDW31,3046.74703764,OUT035
FDA57,801.624635896,OUT046
NCE55,2442.65244133,OUT035
FDC17,1841.21737287,OUT019
FDC59,991.039131791,OUT013
FDA22,2360.53341459,OUT013
FDK52,3283.27022046,OUT035
NCM26,2423.11256083,OUT046
NCT53,2447.16385174,OUT035
FDW45,2876.52691149,OUT018
NCI18,3363.94613173,OUT035
FDE38,3110.51725782,OUT018
FDF08,-65.529834568,OUT019
FDY58,1982.40486723,OUT010
FDF58,-557.536996438,OUT019
